date,open,high,low,close
1998-04-30,375.5,377.4,373.6,375.5
1998-05-01,378.7,380.6,376.8,378.7
1998-05-04,378.7,380.6,376.8,378.7
1998-05-05,376.8,378.7,375.0,376.8
1998-05-06,371.7,373.6,369.9,371.7
1998-05-07,369.7,371.6,367.9,369.7
1998-05-08,372.9,374.8,371.1,372.9
1998-05-11,372.8,374.7,370.9,372.8
1998-05-12,376.4,378.3,374.5,376.4
1998-05-13,379.6,381.5,377.7,379.6
1998-05-14,378.8,380.7,376.9,378.8
1998-05-15,366.3,368.1,364.5,366.3
1998-05-18,361.5,363.3,359.7,361.5
1998-05-19,355.5,357.2,353.7,355.5
1998-05-20,360.0,361.8,358.2,360.0
1998-05-21,361.1,362.9,359.3,361.1
1998-05-22,359.6,361.4,357.8,359.6
1998-05-25,356.4,358.1,354.6,356.4
1998-05-26,359.5,361.3,357.7,359.5
1998-05-27,355.7,357.4,353.9,355.7
1998-05-28,350.6,352.4,348.9,350.6
1998-05-29,345.6,347.3,343.9,345.6
1998-06-01,345.3,347.0,343.6,345.3
1998-06-02,342.4,344.1,340.7,342.4
1998-06-03,345.8,347.5,344.1,345.8
1998-06-04,345.5,347.3,343.8,345.5
1998-06-05,340.5,342.2,338.8,340.5
1998-06-08,339.0,340.6,337.3,339.0
1998-06-09,335.6,337.3,333.9,335.6
1998-06-10,335.3,337.0,333.6,335.3
1998-06-11,339.1,340.8,337.4,339.1
1998-06-12,338.5,340.1,336.8,338.5
1998-06-15,335.4,337.0,333.7,335.4
1998-06-16,336.8,338.5,335.2,336.8
1998-06-17,335.3,337.0,333.6,335.3
1998-06-18,337.0,338.7,335.3,337.0
1998-06-19,337.9,339.6,336.3,337.9
1998-06-22,333.5,335.1,331.8,333.5
1998-06-23,329.0,330.7,327.4,329.0
1998-06-24,327.9,329.5,326.3,327.9
1998-06-25,329.4,331.1,327.8,329.4
1998-06-26,335.3,337.0,333.6,335.3
1998-06-29,330.6,332.2,328.9,330.6
1998-06-30,327.1,328.8,325.5,327.1
1998-07-01,330.3,332.0,328.6,330.3
1998-07-02,330.8,332.5,329.2,330.8
1998-07-03,330.0,331.7,328.4,330.0
1998-07-06,331.4,333.0,329.7,331.4
1998-07-07,335.2,336.9,333.5,335.2
1998-07-08,338.1,339.8,336.4,338.1
1998-07-09,335.1,336.8,333.5,335.1
1998-07-10,336.0,337.7,334.4,336.0
1998-07-13,338.4,340.1,336.7,338.4
1998-07-14,336.7,338.4,335.0,336.7
1998-07-15,337.2,338.9,335.6,337.2
1998-07-16,334.6,336.3,332.9,334.6
1998-07-17,330.9,332.5,329.2,330.9
1998-07-20,331.1,332.7,329.4,331.1
1998-07-21,333.5,335.2,331.9,333.5
1998-07-22,335.4,337.1,333.7,335.4
1998-07-23,330.3,331.9,328.6,330.3
1998-07-24,334.0,335.7,332.4,334.0
1998-07-27,334.5,336.2,332.8,334.5
1998-07-28,337.3,339.0,335.6,337.3
1998-07-29,333.4,335.1,331.7,333.4
1998-07-30,335.4,337.0,333.7,335.4
1998-07-31,336.5,338.2,334.9,336.5
1998-08-03,331.1,332.7,329.4,331.1
1998-08-04,331.8,333.4,330.1,331.8
1998-08-05,327.7,329.4,326.1,327.7
1998-08-06,327.2,328.9,325.6,327.2
1998-08-07,334.1,335.8,332.4,334.1
1998-08-10,333.4,335.1,331.7,333.4
1998-08-11,332.1,333.8,330.5,332.1
1998-08-12,326.5,328.2,324.9,326.5
1998-08-13,326.8,328.5,325.2,326.8
1998-08-14,325.7,327.4,324.1,325.7
1998-08-17,318.1,319.7,316.5,318.1
1998-08-18,314.4,316.0,312.8,314.4
1998-08-19,317.1,318.7,315.5,317.1
1998-08-20,321.0,322.6,319.4,321.0
1998-08-21,320.7,322.3,319.1,320.7
1998-08-24,322.8,324.4,321.2,322.8
1998-08-25,322.3,323.9,320.7,322.3
1998-08-26,319.3,320.9,317.7,319.3
1998-08-27,325.7,327.3,324.1,325.7
1998-08-28,320.5,322.1,318.9,320.5
1998-08-31,320.6,322.2,319.0,320.6
1998-09-01,318.1,319.7,316.6,318.1
1998-09-02,317.0,318.6,315.4,317.0
1998-09-03,321.5,323.1,319.9,321.5
1998-09-04,320.9,322.5,319.3,320.9
1998-09-07,318.6,320.2,317.0,318.6
1998-09-08,316.3,317.8,314.7,316.3
1998-09-09,317.5,319.1,315.9,317.5
1998-09-10,314.0,315.5,312.4,314.0
1998-09-11,313.8,315.4,312.3,313.8
1998-09-14,312.3,313.9,310.8,312.3
1998-09-15,309.5,311.1,308.0,309.5
1998-09-16,304.9,306.4,303.3,304.9
1998-09-17,304.9,306.4,303.4,304.9
1998-09-18,303.7,305.2,302.2,303.7
1998-09-21,303.7,305.2,302.2,303.7
1998-09-22,297.0,298.5,295.5,297.0
1998-09-23,295.9,297.3,294.4,295.9
1998-09-24,298.7,300.2,297.2,298.7
1998-09-25,293.8,295.3,292.4,293.8
1998-09-28,299.2,300.7,297.7,299.2
1998-09-29,300.4,301.9,298.9,300.4
1998-09-30,299.9,301.4,298.4,299.9
1998-10-01,300.0,301.5,298.5,300.0
1998-10-02,297.4,298.9,295.9,297.4
1998-10-05,302.2,303.7,300.7,302.2
1998-10-06,303.7,305.2,302.2,303.7
1998-10-07,304.9,306.4,303.3,304.9
1998-10-08,308.8,310.4,307.3,308.8
1998-10-09,310.8,312.4,309.3,310.8
1998-10-12,311.2,312.8,309.7,311.2
1998-10-13,312.0,313.5,310.4,312.0
1998-10-14,314.6,316.2,313.0,314.6
1998-10-15,315.6,317.1,314.0,315.6
1998-10-16,312.2,313.7,310.6,312.2
1998-10-19,319.3,320.9,317.7,319.3
1998-10-20,320.6,322.2,319.0,320.6
1998-10-21,320.1,321.7,318.5,320.1
1998-10-22,323.0,324.6,321.4,323.0
1998-10-23,322.2,323.8,320.5,322.2
1998-10-26,319.9,321.5,318.3,319.9
1998-10-27,321.0,322.6,319.4,321.0
1998-10-28,324.2,325.8,322.5,324.2
1998-10-29,324.2,325.9,322.6,324.2
1998-10-30,324.5,326.1,322.9,324.5
1998-11-02,326.2,327.9,324.6,326.2
1998-11-03,326.9,328.6,325.3,326.9
1998-11-04,328.5,330.1,326.8,328.5
1998-11-05,332.1,333.8,330.5,332.1
1998-11-06,335.5,337.1,333.8,335.5
1998-11-09,344.9,346.6,343.2,344.9
1998-11-10,351.2,352.9,349.4,351.2
1998-11-11,348.6,350.3,346.8,348.6
1998-11-12,348.2,349.9,346.5,348.2
1998-11-13,351.1,352.9,349.3,351.1
1998-11-16,347.4,349.2,345.7,347.4
1998-11-17,349.2,350.9,347.4,349.2
1998-11-18,346.9,348.7,345.2,346.9
1998-11-19,347.6,349.3,345.8,347.6
1998-11-20,348.5,350.2,346.7,348.5
1998-11-23,345.2,346.9,343.4,345.2
1998-11-24,354.7,356.5,352.9,354.7
1998-11-25,353.6,355.3,351.8,353.6
1998-11-26,359.4,361.2,357.6,359.4
1998-11-27,354.3,356.1,352.6,354.3
1998-11-30,354.9,356.7,353.2,354.9
1998-12-01,359.2,361.0,357.4,359.2
1998-12-02,359.2,361.0,357.4,359.2
1998-12-03,362.9,364.7,361.1,362.9
1998-12-04,365.9,367.7,364.1,365.9
1998-12-07,365.7,367.5,363.9,365.7
1998-12-08,370.9,372.8,369.1,370.9
1998-12-09,373.6,375.5,371.8,373.6
1998-12-10,368.9,370.8,367.1,368.9
1998-12-11,370.2,372.0,368.3,370.2
1998-12-14,375.4,377.3,373.6,375.4
1998-12-15,375.8,377.7,373.9,375.8
1998-12-16,376.7,378.6,374.8,376.7
1998-12-17,379.3,381.2,377.4,379.3
1998-12-18,373.9,375.8,372.1,373.9
1998-12-21,376.3,378.2,374.4,376.3
1998-12-22,375.9,377.8,374.1,375.9
1998-12-23,379.9,381.8,378.0,379.9
1998-12-24,378.7,380.6,376.8,378.7
1998-12-25,387.2,389.1,385.2,387.2
1998-12-28,387.9,389.8,385.9,387.9
1998-12-29,384.4,386.4,382.5,384.4
1998-12-30,390.2,392.2,388.3,390.2
1998-12-31,393.4,395.3,391.4,393.4
1999-01-01,395.0,396.9,393.0,395.0
1999-01-04,397.0,398.9,395.0,397.0
1999-01-05,396.3,398.3,394.4,396.3
1999-01-06,399.0,401.0,397.0,399.0
1999-01-07,397.5,399.5,395.5,397.5
1999-01-08,405.4,407.4,403.4,405.4
1999-01-11,409.2,411.2,407.2,409.2
1999-01-12,408.7,410.7,406.6,408.7
1999-01-13,407.7,409.7,405.6,407.7
1999-01-14,403.6,405.6,401.6,403.6
1999-01-15,407.4,409.4,405.4,407.4
1999-01-18,407.4,409.4,405.3,407.4
1999-01-19,407.8,409.9,405.8,407.8
1999-01-20,419.1,421.2,417.0,419.1
1999-01-21,412.3,414.4,410.2,412.3
1999-01-22,412.8,414.9,410.7,412.8
1999-01-25,410.4,412.5,408.4,410.4
1999-01-26,409.4,411.5,407.4,409.4
1999-01-27,410.1,412.2,408.1,410.1
1999-01-28,406.1,408.1,404.0,406.1
1999-01-29,409.4,411.4,407.3,409.4
1999-02-01,418.7,420.8,416.6,418.7
1999-02-02,421.3,423.4,419.2,421.3
1999-02-03,425.9,428.1,423.8,425.9
1999-02-04,433.8,435.9,431.6,433.8
1999-02-05,437.0,439.2,434.8,437.0
1999-02-08,430.0,432.1,427.8,430.0
1999-02-09,431.8,434.0,429.7,431.8
1999-02-10,422.1,424.2,420.0,422.1
1999-02-11,420.6,422.7,418.5,420.6
1999-02-12,415.8,417.9,413.7,415.8
1999-02-15,421.3,423.5,419.2,421.3
1999-02-16,419.3,421.4,417.2,419.3
1999-02-17,422.7,424.8,420.6,422.7
1999-02-18,428.1,430.3,426.0,428.1
1999-02-19,425.7,427.8,423.6,425.7
1999-02-22,431.2,433.3,429.0,431.2
1999-02-23,421.4,423.5,419.3,421.4
1999-02-24,417.1,419.2,415.0,417.1
1999-02-25,425.5,427.6,423.4,425.5
1999-02-26,423.9,426.0,421.7,423.9
1999-03-01,429.3,431.4,427.2,429.3
1999-03-02,428.1,430.3,426.0,428.1
1999-03-03,422.9,425.0,420.7,422.9
1999-03-04,421.1,423.2,419.0,421.1
1999-03-05,424.2,426.4,422.1,424.2
1999-03-08,427.9,430.1,425.8,427.9
1999-03-09,436.0,438.2,433.8,436.0
1999-03-10,435.9,438.1,433.7,435.9
1999-03-11,438.7,440.9,436.5,438.7
1999-03-12,438.9,441.1,436.7,438.9
1999-03-15,448.7,450.9,446.4,448.7
1999-03-16,444.4,446.7,442.2,444.4
1999-03-17,449.6,451.8,447.3,449.6
1999-03-18,454.2,456.4,451.9,454.2
1999-03-19,452.7,455.0,450.5,452.7
1999-03-22,457.5,459.8,455.2,457.5
1999-03-23,462.0,464.3,459.7,462.0
1999-03-24,461.1,463.4,458.8,461.1
1999-03-25,460.2,462.5,457.9,460.2
1999-03-26,456.9,459.2,454.6,456.9
1999-03-29,472.4,474.8,470.1,472.4
1999-03-30,472.5,474.9,470.2,472.5
1999-03-31,468.9,471.3,466.6,468.9
1999-04-01,462.1,464.4,459.8,462.1
1999-04-02,461.1,463.5,458.8,461.1
1999-04-05,468.3,470.6,466.0,468.3
1999-04-06,470.1,472.4,467.7,470.1
1999-04-07,474.9,477.3,472.5,474.9
1999-04-08,481.4,483.8,479.0,481.4
1999-04-09,483.3,485.7,480.9,483.3
1999-04-12,488.0,490.4,485.6,488.0
1999-04-13,498.7,501.2,496.2,498.7
1999-04-14,504.7,507.2,502.1,504.7
1999-04-15,508.6,511.2,506.1,508.6
1999-04-16,508.7,511.3,506.2,508.7
1999-04-19,517.1,519.7,514.5,517.1
1999-04-20,520.7,523.3,518.1,520.7
1999-04-21,524.0,526.6,521.4,524.0
1999-04-22,529.4,532.0,526.7,529.4
1999-04-23,532.5,535.2,529.8,532.5
1999-04-26,528.7,531.4,526.1,528.7
1999-04-27,530.8,533.4,528.1,530.8
1999-04-28,526.5,529.1,523.9,526.5
1999-04-29,531.9,534.5,529.2,531.9
1999-04-30,525.2,527.9,522.6,525.2
1999-05-03,530.9,533.5,528.2,530.9
1999-05-04,533.4,536.1,530.7,533.4
1999-05-05,529.3,531.9,526.6,529.3
1999-05-06,531.3,533.9,528.6,531.3
1999-05-07,537.9,540.6,535.2,537.9
1999-05-10,540.0,542.7,537.3,540.0
1999-05-11,543.9,546.7,541.2,543.9
1999-05-12,549.0,551.7,546.2,549.0
1999-05-13,545.0,547.8,542.3,545.0
1999-05-14,547.6,550.3,544.8,547.6
1999-05-17,551.7,554.5,549.0,551.7
1999-05-18,554.0,556.7,551.2,554.0
1999-05-19,547.1,549.8,544.4,547.1
1999-05-20,541.8,544.5,539.0,541.8
1999-05-21,551.8,554.5,549.0,551.8
1999-05-24,561.9,564.7,559.1,561.9
1999-05-25,565.6,568.4,562.7,565.6
1999-05-26,573.1,576.0,570.2,573.1
1999-05-27,567.4,570.2,564.6,567.4
1999-05-28,568.4,571.3,565.6,568.4
1999-05-31,572.2,575.0,569.3,572.2
1999-06-01,569.2,572.1,566.4,569.2
1999-06-02,565.2,568.0,562.3,565.2
1999-06-03,575.9,578.8,573.0,575.9
1999-06-04,574.7,577.5,571.8,574.7
1999-06-07,583.3,586.2,580.4,583.3
1999-06-08,587.8,590.7,584.8,587.8
1999-06-09,596.5,599.4,593.5,596.5
1999-06-10,602.9,606.0,599.9,602.9
1999-06-11,602.9,605.9,599.9,602.9
1999-06-14,600.5,603.5,597.5,600.5
1999-06-15,608.2,611.3,605.2,608.2
1999-06-16,617.8,620.8,614.7,617.8
1999-06-17,634.6,637.8,631.4,634.6
1999-06-18,641.6,644.8,638.4,641.6
1999-06-21,641.9,645.1,638.7,641.9
1999-06-22,639.7,642.8,636.5,639.7
1999-06-23,627.7,630.9,624.6,627.7
1999-06-24,624.4,627.5,621.3,624.4
1999-06-25,618.4,621.5,615.3,618.4
1999-06-28,628.1,631.2,624.9,628.1
1999-06-29,636.4,639.6,633.2,636.4
1999-06-30,652.8,656.0,649.5,652.8
1999-07-01,674.6,678.0,671.3,674.6
1999-07-02,676.6,679.9,673.2,676.6
1999-07-05,676.9,680.3,673.5,676.9
1999-07-06,674.9,678.3,671.6,674.9
1999-07-07,671.2,674.5,667.8,671.2
1999-07-08,687.6,691.0,684.1,687.6
1999-07-09,669.7,673.0,666.3,669.7
1999-07-12,685.5,688.9,682.1,685.5
1999-07-13,680.1,683.5,676.7,680.1
1999-07-14,678.7,682.1,675.3,678.7
1999-07-15,662.7,666.0,659.4,662.7
1999-07-16,672.0,675.3,668.6,672.0
1999-07-19,683.0,686.4,679.6,683.0
1999-07-20,677.2,680.6,673.8,677.2
1999-07-21,686.7,690.1,683.2,686.7
1999-07-22,694.5,698.0,691.0,694.5
1999-07-23,692.2,695.7,688.8,692.2
1999-07-26,683.5,686.9,680.1,683.5
1999-07-27,684.3,687.7,680.8,684.3
1999-07-28,693.8,697.3,690.3,693.8
1999-07-29,689.4,692.8,685.9,689.4
1999-07-30,699.2,702.7,695.7,699.2
1999-08-02,697.9,701.4,694.4,697.9
1999-08-03,699.4,702.9,695.9,699.4
1999-08-04,696.5,699.9,693.0,696.5
1999-08-05,700.0,703.5,696.5,700.0
1999-08-06,708.3,711.8,704.7,708.3
1999-08-09,726.1,729.7,722.4,726.1
1999-08-10,729.1,732.8,725.5,729.1
1999-08-11,719.4,723.0,715.8,719.4
1999-08-12,726.1,729.7,722.4,726.1
1999-08-13,725.8,729.4,722.2,725.8
1999-08-16,729.5,733.2,725.9,729.5
1999-08-17,732.4,736.1,728.8,732.4
1999-08-18,738.6,742.3,734.9,738.6
1999-08-19,737.5,741.2,733.8,737.5
1999-08-20,743.8,747.5,740.1,743.8
1999-08-23,752.9,756.7,749.1,752.9
1999-08-24,759.0,762.8,755.2,759.0
1999-08-25,767.1,771.0,763.3,767.1
1999-08-26,751.8,755.6,748.1,751.8
1999-08-27,751.0,754.7,747.2,751.0
1999-08-30,756.3,760.1,752.5,756.3
1999-08-31,756.7,760.5,753.0,756.7
1999-09-01,751.3,755.1,747.6,751.3
1999-09-02,749.1,752.8,745.3,749.1
1999-09-03,756.0,759.8,752.2,756.0
1999-09-06,766.5,770.4,762.7,766.5
1999-09-07,769.3,773.2,765.5,769.3
1999-09-08,764.0,767.8,760.2,764.0
1999-09-09,773.6,777.5,769.7,773.6
1999-09-10,782.3,786.2,778.4,782.3
1999-09-13,797.7,801.7,793.7,797.7
1999-09-14,793.4,797.3,789.4,793.4
1999-09-15,824.3,828.4,820.2,824.3
1999-09-16,826.9,831.0,822.7,826.9
1999-09-17,821.6,825.7,817.5,821.6
1999-09-20,846.6,850.8,842.3,846.6
1999-09-21,852.9,857.2,848.6,852.9
1999-09-22,854.7,858.9,850.4,854.7
1999-09-23,857.4,861.7,853.2,857.4
1999-09-24,868.0,872.4,863.7,868.0
1999-09-27,874.7,879.1,870.4,874.7
1999-09-28,860.3,864.6,856.0,860.3
1999-09-29,860.7,865.0,856.4,860.7
1999-09-30,868.9,873.2,864.5,868.9
1999-10-01,869.9,874.3,865.6,869.9
1999-10-04,867.1,871.4,862.8,867.1
1999-10-05,867.8,872.2,863.5,867.8
1999-10-06,876.2,880.6,871.8,876.2
1999-10-07,887.8,892.2,883.4,887.8
1999-10-08,878.8,883.2,874.4,878.8
1999-10-11,874.6,879.0,870.2,874.6
1999-10-12,875.6,880.0,871.2,875.6
1999-10-13,871.2,875.6,866.8,871.2
1999-10-14,868.1,872.4,863.8,868.1
1999-10-15,867.9,872.3,863.6,867.9
1999-10-18,881.8,886.2,877.4,881.8
1999-10-19,876.5,880.8,872.1,876.5
1999-10-20,868.6,872.9,864.3,868.6
1999-10-21,865.0,869.3,860.7,865.0
1999-10-22,854.8,859.1,850.5,854.8
1999-10-25,863.9,868.2,859.6,863.9
1999-10-26,868.6,872.9,864.2,868.6
1999-10-27,881.2,885.7,876.8,881.2
1999-10-28,874.9,879.3,870.5,874.9
1999-10-29,879.6,884.0,875.2,879.6
1999-11-01,889.7,894.1,885.2,889.7
1999-11-02,878.9,883.3,874.5,878.9
1999-11-03,884.9,889.3,880.5,884.9
1999-11-04,891.0,895.5,886.6,891.0
1999-11-05,893.5,898.0,889.0,893.5
1999-11-08,890.4,894.8,885.9,890.4
1999-11-09,893.8,898.3,889.4,893.8
1999-11-10,879.8,884.2,875.4,879.8
1999-11-11,887.8,892.2,883.4,887.8
1999-11-12,899.4,903.9,894.9,899.4
1999-11-15,906.8,911.3,902.2,906.8
1999-11-16,923.2,927.8,918.6,923.2
1999-11-17,920.3,924.9,915.7,920.3
1999-11-18,917.3,921.9,912.7,917.3
1999-11-19,918.9,923.5,914.3,918.9
1999-11-22,950.1,954.9,945.4,950.1
1999-11-23,950.6,955.4,945.9,950.6
1999-11-24,974.7,979.5,969.8,974.7
1999-11-25,976.6,981.5,971.7,976.6
1999-11-26,971.2,976.0,966.3,971.2
1999-11-29,998.6,1003.6,993.6,998.6
1999-11-30,1002.3,1007.3,997.3,1002.3
1999-12-01,1002.5,1007.5,997.4,1002.5
1999-12-02,1013.0,1018.1,1007.9,1013.0
1999-12-03,1027.1,1032.2,1021.9,1027.1
1999-12-06,1028.2,1033.4,1023.1,1028.2
1999-12-07,1038.8,1044.0,1033.6,1038.8
1999-12-08,1037.7,1042.9,1032.5,1037.7
1999-12-09,1029.1,1034.3,1024.0,1029.1
1999-12-10,1023.9,1029.0,1018.8,1023.9
1999-12-13,1020.0,1025.1,1014.9,1020.0
1999-12-14,1023.8,1028.9,1018.7,1023.8
1999-12-15,1027.6,1032.7,1022.5,1027.6
1999-12-16,1042.2,1047.4,1037.0,1042.2
1999-12-17,1050.2,1055.4,1044.9,1050.2
1999-12-20,1041.2,1046.4,1036.0,1041.2
1999-12-21,1037.2,1042.4,1032.0,1037.2
1999-12-22,1028.7,1033.8,1023.5,1028.7
1999-12-23,1028.3,1033.4,1023.1,1028.3
1999-12-24,1024.5,1029.6,1019.3,1024.5
1999-12-27,1021.1,1026.2,1016.0,1021.1
1999-12-28,1034.5,1039.7,1029.3,1034.5
1999-12-29,1047.7,1052.9,1042.4,1047.7
1999-12-30,1038.4,1043.6,1033.2,1038.4
1999-12-31,1043.8,1049.0,1038.6,1043.8
2000-01-03,1045.8,1051.0,1040.5,1045.8
2000-01-04,1037.1,1042.3,1032.0,1037.1
2000-01-05,1048.6,1053.9,1043.4,1048.6
2000-01-06,1030.4,1035.6,1025.3,1030.4
2000-01-07,1038.7,1043.9,1033.5,1038.7
2000-01-10,1032.1,1037.3,1027.0,1032.1
2000-01-11,1018.6,1023.7,1013.5,1018.6
2000-01-12,1014.6,1019.7,1009.5,1014.6
2000-01-13,1031.3,1036.4,1026.1,1031.3
2000-01-14,1053.3,1058.6,1048.1,1053.3
2000-01-17,1039.0,1044.2,1033.8,1039.0
2000-01-18,1035.0,1040.2,1029.8,1035.0
2000-01-19,1029.7,1034.9,1024.6,1029.7
2000-01-20,1026.3,1031.5,1021.2,1026.3
2000-01-21,1039.3,1044.5,1034.1,1039.3
2000-01-24,1029.1,1034.3,1024.0,1029.1
2000-01-25,1017.9,1023.0,1012.9,1017.9
2000-01-26,1010.6,1015.7,1005.6,1010.6
2000-01-27,1006.1,1011.1,1001.1,1006.1
2000-01-28,1011.2,1016.2,1006.1,1011.2
2000-01-31,1007.2,1012.2,1002.2,1007.2
2000-02-01,1011.6,1016.6,1006.5,1011.6
2000-02-02,1018.9,1024.0,1013.8,1018.9
2000-02-03,1012.7,1017.7,1007.6,1012.7
2000-02-04,1008.8,1013.8,1003.8,1008.8
2000-02-07,1008.1,1013.1,1003.1,1008.1
2000-02-08,998.9,1003.9,993.9,998.9
2000-02-09,996.6,1001.6,991.6,996.6
2000-02-10,1004.1,1009.1,999.1,1004.1
2000-02-11,1002.1,1007.1,997.1,1002.1
2000-02-14,1008.8,1013.9,1003.8,1008.8
2000-02-15,996.5,1001.4,991.5,996.5
2000-02-16,996.6,1001.6,991.7,996.6
2000-02-17,999.0,1004.0,994.0,999.0
2000-02-18,998.8,1003.8,993.8,998.8
2000-02-21,990.3,995.2,985.3,990.3
2000-02-22,973.3,978.2,968.5,973.3
2000-02-23,981.7,986.6,976.8,981.7
2000-02-24,965.5,970.4,960.7,965.5
2000-02-25,950.9,955.6,946.1,950.9
2000-02-28,952.8,957.6,948.0,952.8
2000-02-29,947.7,952.5,943.0,947.7
2000-03-01,946.1,950.8,941.4,946.1
2000-03-02,932.6,937.3,928.0,932.6
2000-03-03,934.6,939.3,929.9,934.6
2000-03-06,939.2,943.9,934.5,939.2
2000-03-07,923.3,927.9,918.7,923.3
2000-03-08,925.1,929.7,920.5,925.1
2000-03-09,932.7,937.4,928.1,932.7
2000-03-10,919.2,923.7,914.6,919.2
2000-03-13,917.8,922.3,913.2,917.8
2000-03-14,917.6,922.2,913.0,917.6
2000-03-15,920.2,924.8,915.6,920.2
2000-03-16,916.8,921.4,912.2,916.8
2000-03-17,902.6,907.1,898.1,902.6
2000-03-20,896.7,901.2,892.2,896.7
2000-03-21,891.7,896.1,887.2,891.7
2000-03-22,891.3,895.8,886.9,891.3
2000-03-23,902.6,907.1,898.1,902.6
2000-03-24,888.6,893.0,884.1,888.6
2000-03-27,895.4,899.9,891.0,895.4
2000-03-28,911.3,915.8,906.7,911.3
2000-03-29,925.7,930.3,921.0,925.7
2000-03-30,940.0,944.7,935.3,940.0
2000-03-31,939.1,943.8,934.4,939.1
2000-04-03,935.4,940.1,930.7,935.4
2000-04-04,916.4,921.0,911.8,916.4
2000-04-05,912.7,917.3,908.1,912.7
2000-04-06,921.3,925.9,916.7,921.3
2000-04-07,906.4,910.9,901.9,906.4
2000-04-10,895.1,899.6,890.7,895.1
2000-04-11,895.1,899.6,890.7,895.1
2000-04-12,879.3,883.7,874.9,879.3
2000-04-13,895.3,899.8,890.9,895.3
2000-04-14,899.4,903.9,894.9,899.4
2000-04-17,898.9,903.4,894.4,898.9
2000-04-18,904.5,909.1,900.0,904.5
2000-04-19,899.7,904.2,895.2,899.7
2000-04-20,900.4,904.9,895.9,900.4
2000-04-21,890.0,894.5,885.6,890.0
2000-04-24,866.2,870.5,861.8,866.2
2000-04-25,865.6,870.0,861.3,865.6
2000-04-26,879.3,883.7,874.9,879.3
2000-04-27,893.0,897.5,888.5,893.0
2000-04-28,889.6,894.0,885.1,889.6
2000-05-01,882.9,887.3,878.5,882.9
2000-05-02,867.9,872.2,863.5,867.9
2000-05-03,876.4,880.7,872.0,876.4
2000-05-04,878.8,883.2,874.4,878.8
2000-05-05,875.7,880.1,871.3,875.7
2000-05-08,855.2,859.5,850.9,855.2
2000-05-09,839.1,843.3,835.0,839.1
2000-05-10,840.6,844.8,836.4,840.6
2000-05-11,827.5,831.6,823.4,827.5
2000-05-12,833.0,837.1,828.8,833.0
2000-05-15,836.5,840.7,832.3,836.5
2000-05-16,825.4,829.5,821.3,825.4
2000-05-17,826.5,830.6,822.3,826.5
2000-05-18,819.0,823.1,814.9,819.0
2000-05-19,828.0,832.1,823.8,828.0
2000-05-22,854.4,858.7,850.2,854.4
2000-05-23,852.3,856.6,848.1,852.3
2000-05-24,863.8,868.1,859.5,863.8
2000-05-25,870.9,875.2,866.5,870.9
2000-05-26,868.1,872.4,863.8,868.1
2000-05-29,868.5,872.9,864.2,868.5
2000-05-30,855.6,859.9,851.4,855.6
2000-05-31,855.2,859.5,850.9,855.2
2000-06-01,851.7,855.9,847.4,851.7
2000-06-02,861.7,866.0,857.4,861.7
2000-06-05,852.3,856.6,848.1,852.3
2000-06-06,841.8,846.0,837.6,841.8
2000-06-07,832.1,836.3,828.0,832.1
2000-06-08,838.5,842.7,834.3,838.5
2000-06-09,835.9,840.0,831.7,835.9
2000-06-12,818.8,822.9,814.7,818.8
2000-06-13,826.9,831.1,822.8,826.9
2000-06-14,813.6,817.7,809.5,813.6
2000-06-15,808.9,812.9,804.9,808.9
2000-06-16,807.2,811.2,803.2,807.2
2000-06-19,796.3,800.3,792.3,796.3
2000-06-20,782.8,786.7,778.9,782.8
2000-06-21,790.6,794.6,786.7,790.6
2000-06-22,796.7,800.6,792.7,796.7
2000-06-23,797.4,801.4,793.4,797.4
2000-06-26,798.7,802.7,794.7,798.7
2000-06-27,784.9,788.8,780.9,784.9
2000-06-28,789.8,793.7,785.8,789.8
2000-06-29,793.5,797.5,789.6,793.5
2000-06-30,797.3,801.3,793.3,797.3
2000-07-03,798.4,802.4,794.4,798.4
2000-07-04,806.1,810.2,802.1,806.1
2000-07-05,804.4,808.4,800.4,804.4
2000-07-06,804.2,808.2,800.2,804.2
2000-07-07,792.7,796.6,788.7,792.7
2000-07-10,796.1,800.0,792.1,796.1
2000-07-11,790.1,794.1,786.2,790.1
2000-07-12,785.1,789.0,781.1,785.1
2000-07-13,781.7,785.6,777.8,781.7
2000-07-14,773.2,777.0,769.3,773.2
2000-07-17,770.9,774.8,767.0,770.9
2000-07-18,777.9,781.8,774.0,777.9
2000-07-19,769.0,772.9,765.2,769.0
2000-07-20,769.3,773.1,765.5,769.3
2000-07-21,774.9,778.8,771.1,774.9
2000-07-24,753.5,757.2,749.7,753.5
2000-07-25,769.1,772.9,765.2,769.1
2000-07-26,765.6,769.4,761.7,765.6
2000-07-27,758.4,762.2,754.7,758.4
2000-07-28,759.7,763.5,755.9,759.7
2000-07-31,753.0,756.8,749.2,753.0
2000-08-01,753.6,757.4,749.9,753.6
2000-08-02,748.4,752.1,744.6,748.4
2000-08-03,758.0,761.8,754.2,758.0
2000-08-04,779.3,783.2,775.4,779.3
2000-08-07,782.2,786.1,778.3,782.2
2000-08-08,782.6,786.5,778.7,782.6
2000-08-09,777.1,781.0,773.2,777.1
2000-08-10,784.4,788.3,780.4,784.4
2000-08-11,777.0,780.9,773.2,777.0
2000-08-14,776.6,780.5,772.7,776.6
